query_spectrum_nr,ms2query_model_prediction,precursor_mz_difference,precursor_mz_query_spectrum,precursor_mz_analog,inchikey,spectrum_ids,analog_compound_name,retention_time,retention_index,smiles,cf_kingdom,cf_superclass,cf_class,cf_subclass,cf_direct_parent,npc_class_results,npc_superclass_results,npc_pathway_results
405,0.7973,0.0001,420.1861,420.1860,NJMQSVWMCODQIP,17428,"beta-D-Glucopyranoside, phenylmethyl 6-O-[(2R,3R,4R)-tetrahydro-3,4-dihydroxy-4-(hydroxymethyl)-2-furanyl]-",,,OC[C@@]1(O)CO[C@@H](OC[C@H]2O[C@@H](OCC3=CC=CC=C3)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H]1O,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,O-glycosyl compounds,Phenylethanoids,Phenylethanoids (C6-C2),Shikimates and Phenylpropanoids
406,0.7973,0.0001,420.1861,420.1860,NJMQSVWMCODQIP,17428,"beta-D-Glucopyranoside, phenylmethyl 6-O-[(2R,3R,4R)-tetrahydro-3,4-dihydroxy-4-(hydroxymethyl)-2-furanyl]-",,,OC[C@@]1(O)CO[C@@H](OC[C@H]2O[C@@H](OCC3=CC=CC=C3)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H]1O,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,O-glycosyl compounds,Phenylethanoids,Phenylethanoids (C6-C2),Shikimates and Phenylpropanoids
407,0.4887,267.2215,421.3285,688.5500,KDTSHFARGAKYJN,260378,3'-Dephosphocoenzyme A,,,SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@@H](O1)[C@@H](O)[C@@H](O)[C@@H]1n(c3)c(n2)c(n3)c(N)nc2,Organic compounds,"Nucleosides, nucleotides, and analogues",Purine nucleotides,Purine ribonucleotides,Purine ribonucleoside diphosphates,Fatty acyl CoAs,Fatty esters,Fatty acids
408,0.5910,61.8556,429.3724,491.2280,LCDHGZGHZZLGHK,17136,"12H-3,5a-Epoxy-5H-furo[3,4-i]oxepino[4,3-a]xanthen-12-one, 1,2,3,6,7,7a,10,14,14a,14b-decahydro-6-hydroxy-5-(hydroxymethyl)-3,13-dimethoxy-5,7a,9,14b-tetramethyl-",,,COC1=C2CC3C(C)(CC(O)C45OC(CCC34C)(OC)OC5(C)CO)OC2=C(C)C6=C1C(=O)OC6,Organic compounds,Organoheterocyclic compounds,Benzopyrans,1-benzopyrans,Xanthenes,Tetraketide meroterpenoids,Meroterpenoids,Polyketides; Terpenoids
409,0.6109,294.2405,430.1705,724.4110,YPZBTERWDWUANF,286982,"[2-[4-hydroxy-2,5-bis(hydroxymethyl)-3-(2-methylpropanoyloxy)oxolan-2-yl]oxy-6-(hydroxymethyl)-4,5-bis(2-methylpropanoyloxy)oxan-3-yl] decanoate",,,CCCCCCCCCC(=O)OC1C(OC2(CO)OC(CO)C(O)C2OC(=O)C(C)C)OC(CO)C(OC(=O)C(C)C)C1OC(=O)C(C)C,Organic compounds,Lipids and lipid-like molecules,Saccharolipids,,Saccharolipids,,,
410,0.4090,216.0062,432.1498,648.1560,QDSDUIWGMCGLHI,285612,"[(2S,3R,4S,5S,6R)-4,5-dihydroxy-6-[[(E)-3-(4-hydroxyphenyl)prop-2-enoyl]oxymethyl]-2-(3,4,5-trihydroxybenzoyl)oxyoxan-3-yl] 3,4,5-trihydroxybenzoate",,,O=C(/C=C/c1ccc(O)cc1)OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H](O)[C@@H]1O,Organic compounds,Phenylpropanoids and polyketides,Tannins,,Tannins,Gallotannins,Phenolic acids (C6-C1),Shikimates and Phenylpropanoids
411,0.4090,143.2261,432.1499,575.3760,ZTENZJJCFACIAK,265657,"(2R)-2-[[(1R,3S,4S)-3-[[4-(5-benzyl-2-ethylpyrazol-3-yl)piperidin-1-yl]methyl]-4-(3-fluorophenyl)cyclopentyl]-methylamino]-3-methylbutanoic acid",,,CCN1N=C(CC2=CC=CC=C2)C=C1C1CCN(C[C@H]2C[C@@H](C[C@@H]2C2=CC=CC(F)=C2)N(C)[C@H](C(C)C)C(O)=O)CC1,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Valine and derivatives,,,Alkaloids
412,0.9282,0.0004,433.1126,433.1130,SGEWCQFRYRRZDC,26515,Vitexin,,,O=C1C2=C(O)C=C(O)C(C3OC(CO)C(O)[C@@H](O)[C@H]3O)=C2OC(C4=CC=C(O)C=C4)=C1,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavonoid glycosides,Flavonoid 8-C-glycosides,Flavones,Flavonoids,Shikimates and Phenylpropanoids
413,0.9401,0.0002,433.1128,433.1130,RAFHNDRXYHOLSH,70450,CHEMBL1602917,,,OC[C@H]1O[C@@H](OC2=CC3=C(C(=O)C[C@H](O3)C4=CC(O)=C(O)C=C4)C(O)=C2)[C@H](O)[C@@H](O)[C@@H]1O,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavonoid glycosides,Flavonoid-7-O-glycosides,Flavanones,Flavonoids,Shikimates and Phenylpropanoids
414,0.6074,261.3033,433.1337,694.4370,QGQSOVLOEOVNRW,298783,"[(2R,3R,4S,5S,6R)-3-acetyloxy-2-(acetyloxymethyl)-5-hexanoyloxy-6-[(2S,3R)-2,3,4-trihydroxybutoxy]oxan-4-yl] tetradecanoate",,,CCCCCCCCCCCCCC(=O)O[C@H]1[C@H](OC(C)=O)[C@@H](COC(C)=O)O[C@@H](OC[C@H](O)[C@H](O)CO)[C@H]1OC(=O)CCCCC,Organic compounds,Lipids and lipid-like molecules,Saccharolipids,,Saccharolipids,Fatty acyl glycosides of mono- and disaccharides,Fatty acyl glycosides,Fatty acids
415,0.6333,516.2701,433.2429,949.5130,ISTWCKNDZOSMPU,292198,"(2S,3S,4S,5R,6R)-6-[[(3S,6aR,6bS,8aR,14bR)-9-hydroxy-4,4,6a,6b,8a,11,11,14b-octamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-5-[4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-3,4-dihydroxyoxane-2-carboxylic acid",,,CC1OC(OC2C(O)C(O)C(CO)OC2OC3C(O)C(O)C(OC3O[C@H]4CC[C@@]5(C)C(CC[C@]6(C)C5CC=C7[C@@H]8CC(C)(C)C[C@@H](O)[C@]8(C)CC[C@@]67C)C4(C)C)C(O)=O)C(O)C(O)C1O,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene glycosides,Triterpene saponins,Oleanane triterpenoids,Triterpenoids,Terpenoids
416,0.9060,0.0002,434.2018,434.2020,UWKRNCNWJVCHGZ,285302,"(2R,3S,4S,5R,6R)-5-[(2S,3R,4R)-3,4-dihydroxy-4-(hydroxymethyl)oxolan-2-yl]oxy-2-(hydroxymethyl)-6-(2-phenylethoxy)oxane-3,4-diol",,,OC[C@H]1O[C@@H](OCCC2=CC=CC=C2)[C@H](O[C@@H]3OC[C@](O)(CO)[C@H]3O)[C@@H](O)[C@@H]1O,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,O-glycosyl compounds,Phenylethanoids,Phenylethanoids (C6-C2),Shikimates and Phenylpropanoids
417,0.9060,0.0002,434.2018,434.2020,UWKRNCNWJVCHGZ,285302,"(2R,3S,4S,5R,6R)-5-[(2S,3R,4R)-3,4-dihydroxy-4-(hydroxymethyl)oxolan-2-yl]oxy-2-(hydroxymethyl)-6-(2-phenylethoxy)oxane-3,4-diol",,,OC[C@H]1O[C@@H](OCCC2=CC=CC=C2)[C@H](O[C@@H]3OC[C@](O)(CO)[C@H]3O)[C@@H](O)[C@@H]1O,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,O-glycosyl compounds,Phenylethanoids,Phenylethanoids (C6-C2),Shikimates and Phenylpropanoids
418,0.4896,308.2561,435.1259,743.3820,LOTLMZWGLBOKFL,286989,"[2-[4-hydroxy-2,5-bis(hydroxymethyl)-3-(3-methylbutanoyloxy)oxolan-2-yl]oxy-6-(hydroxymethyl)-4,5-bis(2-methylpropanoyloxy)oxan-3-yl] decanoate",,,CCCCCCCCCC(=O)OC1C(OC2(CO)OC(CO)C(O)C2OC(=O)CC(C)C)OC(CO)C(OC(=O)C(C)C)C1OC(=O)C(C)C,Organic compounds,Lipids and lipid-like molecules,Saccharolipids,,Saccharolipids,,,
419,0.7530,218.0787,435.1283,653.2070,QVXXLWMUTXHCGR,12879,"5-hydroxy-7-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxy-2-(3,4,5-trimethoxyphenyl)chromen-4-one",,,COC1=CC(=CC(OC)=C1OC)C2=CC(=O)C3=C(O)C=C(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)C=C3O2,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavonoid glycosides,Flavonoid-7-O-glycosides,Flavones,Flavonoids,Shikimates and Phenylpropanoids
420,0.5302,150.0528,435.1648,285.1120,JQWFJSITMYCDOV,61261,"2',3'-Dimethoxyflavanone",,,nan,nan,nan,nan,nan,nan,nan,nan,nan
421,0.6074,146.0291,436.2229,582.2520,RPJCNPVTJKMYEB,11730,,,,Fc1ccc(cc1)C2N3[C@@H](Cc4c2[nH]c5ccccc45)C(=O)N(C3=O)c6ccccc6C(=O)NCCCN7CCOCC7,Organic compounds,Organoheterocyclic compounds,Indoles and derivatives,Pyridoindoles,Beta carbolines,Carboline alkaloids,Tryptophan alkaloids,Alkaloids
422,0.4090,349.1316,438.2384,787.3700,KKJYIHSXTUGJLP,116356,"N1,N5,N10,N14-Tetra-trans-p-coumaroylspermine",,,C1=CC(=CC=C1/C=C/C(=O)NCCCN(C(=O)/C=C/C2=CC=C(C=C2)O)CCCCN(C(=O)/C=C/C3=CC=C(C=C3)O)CCCNC(=O)/C=C/C4=CC=C(C=C4)O)O,Organic compounds,Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Hydroxycinnamic acids and derivatives,Coumaric acids and derivatives,Polyamines,Ornithine alkaloids,Alkaloids
423,0.7468,0.0016,438.2384,438.2400,QYBCBMVQSCJMSA,254454,Dicoumaroyl Spermidine,,,O=C(C=CC1=CC=C(O)C=C1)NCCCNCCCCNC(=O)C=CC2=CC=C(O)C=C2,Organic compounds,Benzenoids,Benzene and substituted derivatives,Styrenes,Styrenes,Polyamines,Ornithine alkaloids,Alkaloids
424,0.7468,0.0016,438.2385,438.2400,QYBCBMVQSCJMSA,254454,Dicoumaroyl Spermidine,,,O=C(C=CC1=CC=C(O)C=C1)NCCCNCCCCNC(=O)C=CC2=CC=C(O)C=C2,Organic compounds,Benzenoids,Benzene and substituted derivatives,Styrenes,Styrenes,Polyamines,Ornithine alkaloids,Alkaloids
425,0.7379,0.0015,438.2385,438.2400,QYBCBMVQSCJMSA,254454,Dicoumaroyl Spermidine,,,O=C(C=CC1=CC=C(O)C=C1)NCCCNCCCCNC(=O)C=CC2=CC=C(O)C=C2,Organic compounds,Benzenoids,Benzene and substituted derivatives,Styrenes,Styrenes,Polyamines,Ornithine alkaloids,Alkaloids
426,0.6333,764.4813,438.3687,1202.8500,PMATZTZNYRCHOR,303307,CYCLOSPORINE,,,CCC1NC(=O)C(C(O)C(C)C\C=C\C)N(C)C(=O)C(C(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(C)NC(=O)C(C)NC(=O)C(CC(C)C)N(C)C(=O)C(NC(=O)C(CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C,Organic compounds,Organic acids and derivatives,Peptidomimetics,Peptoid-peptide hybrids,Cyclosporins,Cyclic peptides,Oligopeptides,Amino acids and Peptides
427,0.6074,500.2280,441.2820,941.5100,LBHYRBPEXITYTN,218215,3-O-[alpha-L-rhamnopyranosyl(1->3)-beta-D-glucuronopyranosyl]-28-O-beta-D-glucopyranosyl-oleanate,,,C[C@@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](C(=O)O)O[C@@H](O[C@H]3CC[C@@]4(C)C(CC[C@]5(C)C4CC=C4[C@@H]6CC(C)(C)CC[C@]6(C(=O)O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)CC[C@]45C)C3(C)C)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene glycosides,Triterpene saponins,Oleanane triterpenoids,Triterpenoids,Terpenoids
428,0.6337,480.0880,445.1490,925.2370,UDSPVVBVMAWQTL,295731,"[(2S,3R,4S,5S,6R)-2-[3-[(2S,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-5-hydroxy-2-(4-hydroxyphenyl)-4-oxochromen-7-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl] (E)-3-(4-hydroxyphenyl)prop-2-enoate",,,C[C@@H]1O[C@@H](O[C@H]2[C@H](OC3=C(OC4=CC(O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5OC(=O)\C=C\C6=CC=C(O)C=C6)=CC(O)=C4C3=O)C7=CC=C(O)C=C7)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavonoid glycosides,Flavonoid-7-O-glycosides,Flavonols,Flavonoids,Shikimates and Phenylpropanoids
429,0.9318,0.0004,449.1076,449.1080,ODBRNZZJSYPIDI,126304,Homoorientin,,,OCC1OC(C(O)C(O)C1O)c2c(O)cc3oc(cc(=O)c3c2O)c4ccc(O)c(O)c4,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavonoid glycosides,Flavonoid C-glycosides,Flavones,Flavonoids,Shikimates and Phenylpropanoids
430,0.6303,10.9254,450.1604,439.2350,BJLNUBUORVZSKO,11793,,,,CC(C)[C@H](N1C(=O)N2CCc3c([nH]c4ccccc34)[C@@]2(C)C1=O)C(=O)NCC5CCCO5,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Dipeptides,Carboline alkaloids,Tryptophan alkaloids,Alkaloids
431,0.8650,0.0005,454.2925,454.2930,YVYMBNSKXOXSKW,27606,1-Palmitoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine,,,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)O,Organic compounds,Lipids and lipid-like molecules,Glycerophospholipids,Glycerophosphoethanolamines,1-acyl-sn-glycero-3-phosphoethanolamines,Glycerophosphoethanolamines,Glycerophospholipids,Fatty acids
432,0.5794,140.0637,457.1337,317.0700,IZQSVPBOUDKVDZ,95372,Isorhamnetin,,,O=C1C2=C(O)C=C(O)C=C2OC(C3=CC(OC)=C(O)C=C3)=C1O,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavones,Flavonols,Flavonols,Flavonoids,Shikimates and Phenylpropanoids
433,0.4090,3.8589,459.2219,455.3630,PKAUQLRHGHNHIE,5235,dactylocyanine A,,,C=C1CCC[C@]2([H])[C@]1(C)CC[C@H](C)[C@]2(CC(C(C(NCC(C)C)=C/3)=O)=C(O)C3=N/CC(C)C)C,,,,,,,Diterpenoids,Terpenoids
434,0.9057,0.0002,463.1232,463.1230,ZZWPMFROUHHAKY,254365,Peonidin-3-O-beta-galactoside,,,COc(c(O)4)cc(cc4)c([o+1]1)c(OC(O3)C(O)C(O)C(O)C(CO)3)cc(c(O)2)c(cc(O)c2)1,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavonoid glycosides,Anthocyanidin-3-O-glycosides,Anthocyanidins,Flavonoids,Shikimates and Phenylpropanoids
435,0.8629,0.0033,463.1233,463.1200,DLVLXOYLQKCAME,132918,Swertiajaponin,,,O=C1C=C(OC=2C=C(OC)C(=C(O)C12)C3OC(CO)C(O)C(O)C3O)C=4C=CC(O)=C(O)C4,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavonoid glycosides,Flavonoid C-glycosides,Flavones,Flavonoids,Shikimates and Phenylpropanoids
436,0.5499,28.1267,463.3777,435.2510,INRCFVYVWPWZJS,285466,"5-[(Z)-14-(3,5-dihydroxyphenyl)tetradec-8-enyl]benzene-1,3-diol",,,Oc1cc(O)cc(CCCCC/C=C\CCCCCCCc2cc(O)cc(O)c2)c1,Organic compounds,Benzenoids,Phenols,Benzenediols,Resorcinols,Catechols with side chains,Aromatic polyketides,Polyketides
437,0.4090,299.1951,469.3649,768.5600,RGJOEKWQDUBAIZ,309953,CoA,,,CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O,Organic compounds,"Nucleosides, nucleotides, and analogues",Purine nucleotides,Purine ribonucleotides,Coenzyme A and derivatives,Fatty acyl CoAs,Fatty esters,Fatty acids
438,0.7601,0.0005,473.2355,473.2360,WYZMMUAUJZZQCB,17007,"(1R,2R,4aS,5S,8S,8aR)-5,8-Dihydroxy-4a-(hydroxymethyl)-2-(2-hydroxy-2-propanyl)-8-methyldecahydro-1-naphthalenyl beta-D-glucopyranoside",,,CC(C)(O)[C@@H]1CC[C@]2(CO)[C@@H](O)CC[C@](C)(O)[C@H]2[C@@H]1O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene glycosides,Terpene glycosides,Eudesmane sesquiterpenoids,Sesquiterpenoids,Terpenoids
439,0.6086,54.0240,474.1730,420.1490,JGIBJERTZGFZMI,69680,N-(4-ethylphenyl)-2-[9-(4-methylphenyl)-6-oxohydropurin-8-ylthio]acetamide,,,nan,nan,nan,nan,nan,nan,nan,nan,nan
440,0.5292,142.9980,476.2770,333.2790,LKBDTOYINRNCSY,26106,.omega.-3 Arachidonic acid ethyl ester,,,CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCC(=O)OCC,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,Wax monoesters,Fatty esters,Fatty acids
441,0.5837,77.8780,476.2770,398.3990,WFRQXTUCHBFZII,251733,N-(2-hydroxyethyl)tricosanamide,,,O=C(CCCCCCCCCCCCCCCCCCCCCC)NCCO,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,N-acylethanolamines,N-acyl ethanolamines (endocannabinoids),Fatty amides,Fatty acids
442,0.8849,0.0001,477.1389,477.1390,RETJLKUBHXTIGH,290358,cirsimarin,,,COC1=C(OC)C(O)=C2C(=O)C=C(OC2=C1)C3=CC=C(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C=C3,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavonoid glycosides,Flavonoid O-glycosides,Flavones,Flavonoids,Shikimates and Phenylpropanoids
443,0.6074,145.3295,478.2925,623.6220,SXPRAKSDHOEHIG,44052,Cer(d18:0/22:0),,,CCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@@H](CCCCCCCCCCCCCCC)O,Organic compounds,Lipids and lipid-like molecules,Sphingolipids,Ceramides,Ceramides,Ceramides,Spingolipids,Fatty acids
444,0.6074,114.2143,478.2927,592.5070,SVXWJFFKLMLOHO,36782,DG(16:0/18:2/0:0),,,CCCCCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Lineolic acids and derivatives,Lineolic acids and derivatives,Diacylglycerols,Glycerolipids,Fatty acids
445,0.7171,238.2296,479.4456,241.2160,RWIPSJUSVXDVPB,24414,Methyl myristoleate,,,CCCCC=CCCCCCCCC(=O)OC,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid methyl esters,Wax monoesters,Fatty esters,Fatty acids
446,0.6054,194.8364,480.2226,675.0590,RNKMOGIPOMVCHO,283771,"1,3,6-tri-O-galloylglucose",,,O[C@@H]1[C@@H](COC(=O)C2=CC(O)=C(O)C(O)=C2)O[C@@H](OC(=O)C3=CC(O)=C(O)C(O)=C3)[C@H](O)[C@H]1OC(=O)C4=CC(O)=C(O)C(O)=C4,Organic compounds,Phenylpropanoids and polyketides,Tannins,,Tannins,Gallotannins,Phenolic acids (C6-C1),Shikimates and Phenylpropanoids
447,0.6333,156.8814,480.2226,637.1040,MACFXELYCBWKGT,294562,"[(2R,3R,4S,5R,6S)-3-hydroxy-2-(hydroxymethyl)-5,6-bis[(3,4,5-trihydroxybenzoyl)oxy]oxan-4-yl] 3,4,5-trihydroxybenzoate",,,OC[C@H]1O[C@@H](OC(=O)C2=CC(O)=C(O)C(O)=C2)[C@H](OC(=O)C3=CC(O)=C(O)C(O)=C3)[C@@H](OC(=O)C4=CC(O)=C(O)C(O)=C4)[C@@H]1O,Organic compounds,Phenylpropanoids and polyketides,Tannins,,Tannins,Gallotannins,Phenolic acids (C6-C1),Shikimates and Phenylpropanoids
448,0.7171,204.6186,483.7516,279.1330,VNYDHJARLHNEGA,27777,Tyr-Pro,,,C1C[C@H](N(C1)C(=O)[C@H](CC2=CC=C(C=C2)O)N)C(=O)O,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Dipeptides,Dipeptides,Small peptides,Amino acids and Peptides
449,0.9309,0.0003,493.1337,493.1340,FLSOTPIEFVBPBU,12716,"7-hydroxy-2-(4-hydroxy-3,5-dimethoxyphenyl)-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",,,COC1=CC(=CC(OC)=C1O)C2=CC(=O)C3=C(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C=C(O)C=C3O2,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavonoid glycosides,Flavonoid O-glycosides,Flavones,Flavonoids,Shikimates and Phenylpropanoids
450,0.9221,0.0001,493.1339,493.1340,JCUIPEIMZRLNKQ,13389,"5-hydroxy-2-[2-hydroxy-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]-7,8-dimethoxychromen-4-one",,,COC1=CC(O)=C2C(=O)C=C(OC2=C1OC)C3=C(O)C(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)=CC=C3,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavonoid glycosides,Flavonoid O-glycosides,Flavones,Flavonoids,Shikimates and Phenylpropanoids
451,0.9318,0.0004,496.3396,496.3400,ASWBNKHCZGQVJV,251825,(3-hexadecanoyloxy-2-hydroxypropyl) 2-(trimethylazaniumyl)ethyl phosphate,,,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O,Organic compounds,Lipids and lipid-like molecules,Glycerophospholipids,Glycerophosphocholines,1-acyl-sn-glycero-3-phosphocholines,Glycerophosphocholines,Glycerophospholipids,Fatty acids
452,0.7570,128.0320,497.1440,625.1760,IPVSUYLZIAYTOK,253438,"Peonidin-3,5-O-di-beta-glucoside M",,,COC1=C(O)C=CC(=C1)C1=C(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C=C2C(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)=CC(O)=CC2=[O+]1,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavonoid glycosides,Anthocyanidin-5-O-glycosides,Anthocyanidins,Flavonoids,Shikimates and Phenylpropanoids
453,0.7591,98.0220,497.1440,595.1660,GXLQUHPXGLZNGE,301307,"2-(3,4-dihydroxyphenyl)-5-hydroxy-3,7-bis[[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy]chromen-4-one",,,C[C@@H]1O[C@@H](OC2=CC(O)=C3C(=O)C(O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)=C(OC3=C2)C5=CC(O)=C(O)C=C5)[C@H](O)[C@H](O)[C@H]1O,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavonoid glycosides,Flavonoid-7-O-glycosides,Flavonols,Flavonoids,Shikimates and Phenylpropanoids
454,0.6074,59.9974,497.3106,557.3080,VPUNMTHWNSJUOG,291496,"3-[(3S,5R,10S,13R,14S,17S)-3-[(2R,3S,4R,5S,6S)-3,5-dihydroxy-4-methoxy-6-methyloxan-2-yl]oxy-14-hydroxy-10,13-dimethyl-1,2,3,4,5,6,7,8,9,11,12,15,16,17-tetradecahydrocyclopenta[a]phenanthren-17-yl]-2H-furan-5-one",,,CO[C@@H]1[C@@H](O)[C@H](C)O[C@@H](O[C@H]2CC[C@@]3(C)[C@H](CCC4C3CC[C@]5(C)[C@@H](CC[C@]45O)\C6=C\C(=O)OC6)C2)[C@H]1O,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Steroid lactones,Cardenolide glycosides and derivatives,Cardenolides,Steroids,Terpenoids
455,0.6074,59.9974,497.3106,557.3080,VPUNMTHWNSJUOG,291496,"3-[(3S,5R,10S,13R,14S,17S)-3-[(2R,3S,4R,5S,6S)-3,5-dihydroxy-4-methoxy-6-methyloxan-2-yl]oxy-14-hydroxy-10,13-dimethyl-1,2,3,4,5,6,7,8,9,11,12,15,16,17-tetradecahydrocyclopenta[a]phenanthren-17-yl]-2H-furan-5-one",,,CO[C@@H]1[C@@H](O)[C@H](C)O[C@@H](O[C@H]2CC[C@@]3(C)[C@H](CCC4C3CC[C@]5(C)[C@@H](CC[C@]45O)\C6=C\C(=O)OC6)C2)[C@H]1O,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Steroid lactones,Cardenolide glycosides and derivatives,Cardenolides,Steroids,Terpenoids
456,0.5550,228.2122,497.4562,269.2440,IZFGRAGOVZCUFB,5359,methyl (Z)-hexadec-9-enoate,,,CCCCCCC=CCCCCCCCC(=O)OC,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid methyl esters,Wax monoesters,Fatty esters,Fatty acids
457,0.7772,0.0009,503.1909,503.1900,SPWHQAUMLDQOFU,14707,"2-(hydroxymethyl)-6-[4-[(2S,3S)-3-(hydroxymethyl)-5-[(E)-3-hydroxyprop-1-enyl]-7-methoxy-2,3-dihydro-1-benzofuran-2-yl]-2-methoxyphenoxy]oxane-3,4,5-triol",,,COC1=C2O[C@@H]([C@H](CO)C2=CC(\C=C\CO)=C1)C3=CC(OC)=C(OC4OC(CO)C(O)C(O)C4O)C=C3,Organic compounds,Phenylpropanoids and polyketides,2-arylbenzofuran flavonoids,,2-arylbenzofuran flavonoids,Neolignans,Lignans,Shikimates and Phenylpropanoids
